"V1","V2","V3","V4"
1765,0.703243761221916,0.897417268171389,4
2089,0.546087891571224,0.489430834809318,5
2335,0.509467111947015,0.455172888292,5
6173,0.934930955525488,0.42639276641421,0
4751,0.786189899779856,0.868671476840973,0
7365,0.893845361890271,0.778894058661535,0
6498,0.176128906197846,0.873268327442929,0
3480,0.665901819244027,0.592094231164083,0
3447,0.813378973165527,0.418484969064593,0
9414,0.396399410907179,0.773968247696757,0
8735,0.421494032023475,0.903568091569468,0
2773,0.801166032397742,0.297484311971629,6
4629,0.0287597484420985,0.0651349609252065,0
8574,0.293511532014236,0.521739568328485,0
997,0.796620269260869,0.228024869983627,2
8676,0.187370680039749,0.744278613012284,0
1892,0.69490561382272,0.904206905136749,4
4905,0.321302257711068,0.868578945985064,0
1956,0.701744930694437,0.893886903621861,4
4770,0.356159941991791,0.527542215306312,0
1107,0.203958329049638,0.842238869890571,3
7602,0.74002354266122,0.987709372770041,0
9369,0.644116994459182,0.00840179855003953,0
5495,0.13838757481426,0.114901172928512,0
9830,0.598035343922675,0.439324743812904,0
1653,0.704495444757589,0.885610453259986,4
3017,0.421372657874599,0.776590288383886,0
8439,0.258008807897568,0.156385202892125,0
2304,0.528548913439736,0.44180148084648,5
5090,0.117164230672643,0.603796614101157,0
3819,0.616788507904857,0.335611101938412,0
1416,0.203412340326468,0.654000548832119,3
3333,0.779069208307192,0.1127987022046,0
8657,0.106755040585995,0.106308618560433,0
3955,0.711183811770752,0.381535314721987,0
7031,0.450036563677713,0.556638316716999,5
7986,0.0994677769485861,0.865483950823545,0
6540,0.941797685343772,0.240926182363182,0
3168,0.178750551771373,0.358949816320091,0
2470,0.440053762169555,0.543214545603842,5
5149,0.391155727906153,0.296038703760132,0
9707,0.146818983368576,0.759660930139944,0
829,0.776071081677569,0.160188393177309,0
3925,0.914587968494743,0.492364323465154,0
7956,0.607299146940932,0.548800391610712,0
2653,0.795824630481334,0.300145264305735,6
593,0.801863322646428,0.218583964010873,2
1129,0.200894386223517,0.292316885665059,3
4565,0.792144575389102,0.449910047231242,0
3464,0.745441077742726,0.801118626957759,0
4271,0.600634817965329,0.180929998401552,0
9782,0.561760722193867,0.850578187266365,0
3046,0.0483542878646404,0.837738694623113,0
4644,0.110493900952861,0.561429282883182,0
3862,0.176815788494423,0.298462694277987,0
468,0.910559946775692,0.210694621380718,1
2802,0.808260466789096,0.30288343032152,6
1705,0.712157366183207,0.898313962409391,4
5017,0.990783359622583,0.477179646492004,0
7243,0.232184757245705,0.618004991207272,0
4192,0.841717776609585,0.687776746228337,0
9597,0.0554391813930124,0.587420061929151,0
4896,0.43437712197192,0.267014526063576,0
5228,0.379403169034049,0.276027223328128,0
713,0.78140153669368,0.180279552180326,2
6281,0.772010892862454,0.439369326224551,0
2858,0.819003307905761,0.286883123136016,6
6224,0.0747874430380762,0.701726380269974,0
6674,0.630563650280237,0.121986050857231,0
425,0.88746934110276,0.168775279929711,1
8138,0.61740583460778,0.150685979519039,0
1184,0.203172537620412,0.368229155242443,3
8159,0.404182842699811,0.778887416701764,0
2892,0.807091669738932,0.281006658646327,6
3591,0.742883395636454,0.498722876654938,0
1231,0.202360009523109,0.283907540328801,3
7450,0.30761724896729,0.473415955202654,0
7119,0.690598341170698,0.738821132807061,0
5083,0.430543889291584,0.419169455301017,0
3631,0.0642794677987695,0.526962354080752,0
1907,0.699738091651153,0.916534444355934,4
8831,0.82314794161357,0.400277426000684,0
5668,0.372567896032706,0.0745941607747227,0
5104,0.824987652944401,0.958991955267265,0
3173,0.667542967945337,0.947426511207595,0
9045,0.184210391016677,0.660946602700278,0
2158,0.473145586913452,0.521367556657642,5
4208,0.414427029667422,0.436496862443164,0
3228,0.830344164045528,0.364324880298227,0
1837,0.691388478162857,0.907811289488642,4
4595,0.48634428717196,0.833723668241873,0
6785,0.350746070966125,0.736917417729273,0
606,0.824819429843037,0.202332966197203,2
6850,0.673835022607818,0.693738471716642,0
6478,0.329094149637967,0.238638259004802,0
897,0.820307199249703,0.196289687242332,2
8028,0.192137412726879,0.227557110367343,0
54,0.898333463420242,0.187217213008524,1
6592,0.671805955469608,0.719139525899664,0
7118,0.626483009196818,0.0998090149369091,0
4968,0.155766637297347,0.809061857871711,0
3426,0.539920161711052,0.975439205067232,0
5487,0.906283181160688,0.507533563999459,0
1365,0.201149122950155,0.453863262571394,3
8611,0.405321414582431,0.152691559167579,0
1939,0.700912198798614,0.883527897240461,4
1349,0.201992126037367,0.809962169267237,3
2837,0.818510076840349,0.27464853708715,6
1191,0.20458485275507,0.342167897708714,3
9192,0.436244332231581,0.160238541429862,0
6121,0.940728614106774,0.528582283994183,0
3988,0.471183694899082,0.372095623286441,0
9767,0.626556818373501,0.712648298358545,0
6953,0.754247662611306,0.539880191674456,0
2133,0.51532312778756,0.559226543456316,5
9211,0.556085997261107,0.234001476783305,0
2977,0.794700665087541,0.298828935456937,6
3491,0.0340568127576262,0.558420019457117,0
7487,0.618895035469905,0.394337430363521,0
8106,0.00567839900031686,0.16894977260381,0
2310,0.518715793089941,0.534631412550807,5
3176,0.424106985796243,0.426869927207008,0
9604,0.203079455997795,0.0213437650818378,0
7057,0.63070516102016,0.11558477836661,0
2691,0.795253789245396,0.313232363260436,6
3793,0.856464966898784,0.681871748529375,0
2904,0.797996609935215,0.28976281657593,6
5789,0.703168452484533,0.996567457448691,0
4071,0.570303199347109,0.0403613008093089,0
7369,0.0131565036717802,0.313437690259889,0
4688,0.86180381057784,0.409060748061165,0
2327,0.534477792773396,0.558843728890643,5
2031,0.52803161688149,0.501651190556586,5
6380,0.100938354618847,0.175795584451407,0
3569,0.825601674383506,0.718601604923606,0
2742,0.811864235713139,0.324660898485475,6
8207,0.625962337944657,0.340458017075434,0
2144,0.471550132660195,0.535627565225586,5
2971,0.770349047400189,0.317286775773115,6
5777,0.842205850640312,0.0456400094553828,0
6293,0.575134564423934,0.944143891334534,0
3632,0.449033489450812,0.141278160037473,0
1299,0.203929205894237,0.495993106253445,3
2288,0.54253130896017,0.490287786033005,5
9342,0.0036349764559418,0.896269790595397,0
8083,0.274624081794173,0.698592081200331,0
7318,0.895208970876411,0.329750055680051,0
1641,0.693171457655156,0.918460096083305,4
2063,0.529859837340191,0.479400951266289,5
1796,0.708287949565523,0.910759066712853,4
2120,0.527610214240849,0.45680979359895,5
9591,0.0131207434460521,0.94863338698633,0
5776,0.685972681734711,0.501239512115717,0
5367,0.978442043764517,0.53684320114553,0
7504,0.180148851592094,0.967180157545954,0
7735,0.0448284428566694,0.215655379695818,0
1172,0.202405777961249,0.123228169232607,3
9557,0.446505116298795,0.965064191026613,0
7331,0.778713051928207,0.85168420872651,0
5330,0.690671304706484,0.967207290930673,0
7674,0.0350807104259729,0.314909278880805,0
9155,0.878836687887087,0.740261488361284,0
8855,0.909417424816638,0.313409594120458,0
8277,0.264680072432384,0.716289781732485,0
9503,0.587891413364559,0.573710060911253,0
2005,0.441135046202689,0.462860730346292,5
9976,0.71608805609867,0.428780381334946,0
7310,0.601500779157504,0.753050145925954,0
6691,0.908536109142005,0.22423680126667,1
633,0.79825844906726,0.187145907237683,2
9720,0.124807556625456,0.406511397799477,0
7082,0.48463405482471,0.188652094220743,0
4941,0.757308244938031,0.920306322397664,0
2596,0.821110764331637,0.30881006056823,6
1802,0.692391448594461,0.898771383323967,4
9643,0.987481588032097,0.738767399219796,0
5219,0.506407362408936,0.910841041244566,0
1972,0.701364065368701,0.900294208819386,4
6655,0.72921230760403,0.182623975910246,0
5069,0.272893297718838,0.5035871185828,0
4083,0.553534747567028,0.793796015437692,0
1389,0.204281657098327,0.872885179519653,3
5871,0.231587858172134,0.694727641530335,0
1556,0.700875363481894,0.89659951541545,4
6078,0.489059294108301,0.938998086145148,0
7841,0.909077760530636,0.0200700275599957,0
6467,0.222151334397495,0.295646813232452,0
971,0.793572293839357,0.203743105248139,2
112,0.901995118032648,0.209668012568673,1
6611,0.172396981390193,0.821748723043129,0
1583,0.700947780311258,0.893716462064476,4
4013,0.838194717653096,0.111013842979446,0
4974,0.533768002409488,0.458984938450158,5
1627,0.70761452713586,0.900459623244996,4
