1.335290782683096644e+01,1.429813929849005127e+01,1.000000000000000000e+00
1.308549645743493173e+01,1.231244142854538204e+01,1.000000000000000000e+00
4.463305559520770771e+01,4.346957373418913306e+01,1.000000000000000000e+00
3.334638302912999563e+01,3.281265264683617744e+01,1.000000000000000000e+00
1.965473013229109256e+01,1.793305443177874636e+01,1.000000000000000000e+00
1.325870074176314795e+01,1.429052238569183864e+01,1.000000000000000000e+00
4.286846225826819534e+01,4.190932245449958771e+01,1.000000000000000000e+00
3.034736596428781752e+01,2.994872996534029852e+01,1.000000000000000000e+00
3.625695366157675892e+01,3.565271509223953217e+01,1.000000000000000000e+00
1.260239479785337302e+01,1.261645489677551346e+01,1.000000000000000000e+00
1.778810491740919275e+01,2.042627401379358076e+01,1.000000000000000000e+00
2.354915936843512370e+01,2.332452840312132736e+01,1.000000000000000000e+00
3.759773669415091746e+01,3.660790804473592885e+01,1.000000000000000000e+00
1.195502754495356612e+01,1.131618053156596737e+01,1.000000000000000000e+00
1.677929726010604483e+01,1.858412886737958658e+01,1.000000000000000000e+00
1.563825267480299175e+01,1.497677447895131841e+01,1.000000000000000000e+00
1.335447178075811792e+01,1.363199051656456717e+01,1.000000000000000000e+00
4.131846286823922298e+01,3.980045083016764806e+01,1.000000000000000000e+00
1.864357020015933486e+01,1.758671487121481647e+01,1.000000000000000000e+00
3.749409009341532339e+01,3.524128425463808156e+01,1.000000000000000000e+00
3.720704475089007701e+01,3.794510556508512877e+01,1.000000000000000000e+00
1.846237052479028051e+01,1.864842288016673066e+01,1.000000000000000000e+00
1.605111518378121716e+01,1.535148939284050940e+01,1.000000000000000000e+00
4.441784142187261608e+01,4.357978939035884025e+01,1.000000000000000000e+00
2.866099333785872716e+01,2.925087649091927133e+01,1.000000000000000000e+00
2.683346216047634769e+01,2.705530011547638836e+01,1.000000000000000000e+00
4.163148021778391694e+01,4.351484326534604463e+01,1.000000000000000000e+00
2.954859797981246317e+01,2.880339450716265759e+01,1.000000000000000000e+00
2.805248218093515078e+01,2.838233439540978154e+01,1.000000000000000000e+00
2.555515578119305786e+01,2.565158988762955516e+01,1.000000000000000000e+00
1.098669443654193323e+01,1.192763553643416863e+01,1.000000000000000000e+00
3.449620829240815567e+01,3.268492613891594800e+01,1.000000000000000000e+00
1.185503610969393762e+01,9.375457007658960507e+00,1.000000000000000000e+00
1.595049541226178391e+01,1.553354122595236575e+01,1.000000000000000000e+00
3.881416714553590452e+01,3.898458940281430074e+01,1.000000000000000000e+00
4.377723341291008552e+01,4.476771163951509891e+01,1.000000000000000000e+00
1.240249888671650069e+01,1.357166824398240834e+01,1.000000000000000000e+00
3.585365506102518651e+01,3.459428211587106006e+01,1.000000000000000000e+00
4.210463803834974073e+01,4.298500484552811685e+01,1.000000000000000000e+00
3.108739274222775961e+01,3.144342902648991611e+01,1.000000000000000000e+00
3.929371888246771505e+01,3.871315917790528971e+01,1.000000000000000000e+00
2.733923838733508660e+01,2.664484918480886577e+01,1.000000000000000000e+00
1.768496488695673463e+01,1.683916267120386578e+01,1.000000000000000000e+00
2.053970649600417886e+01,2.106408377898266693e+01,1.000000000000000000e+00
3.991969020113290867e+01,4.128468296313534580e+01,1.000000000000000000e+00
3.968249272336409916e+01,3.840332512874801552e+01,1.000000000000000000e+00
1.920020772210574478e+01,1.880467417991493662e+01,1.000000000000000000e+00
2.366491614412330335e+01,2.577190771818421666e+01,1.000000000000000000e+00
1.614771298412494360e+01,1.654271310995949662e+01,1.000000000000000000e+00
4.389889726552802074e+01,4.370218498126816087e+01,1.000000000000000000e+00
1.134727330142593615e+01,1.270589796392780002e+01,1.000000000000000000e+00
1.438279411635876315e+01,1.494355101286450704e+01,1.000000000000000000e+00
1.998066988987507031e+01,2.021414281705430938e+01,1.000000000000000000e+00
2.883550304060061364e+01,2.875771100271526848e+01,1.000000000000000000e+00
3.917612534557035531e+01,3.850339330720266418e+01,1.000000000000000000e+00
3.758676107716301829e+01,3.674151053730339100e+01,1.000000000000000000e+00
1.123828993899917528e+01,1.020334654997791901e+01,1.000000000000000000e+00
3.952856446518453026e+01,4.011625133197128434e+01,1.000000000000000000e+00
4.255754740983461915e+01,4.217239378119900550e+01,1.000000000000000000e+00
2.382289360984031745e+01,2.527822378535118020e+01,1.000000000000000000e+00
3.632824940689749837e+01,3.609675395954817390e+01,1.000000000000000000e+00
4.059482460494372447e+01,4.067010945389677090e+01,1.000000000000000000e+00
2.536247967688134608e+01,2.596287036402420512e+01,1.000000000000000000e+00
2.478615421043194189e+01,2.581253571612824871e+01,1.000000000000000000e+00
1.748082043119911333e+01,1.922907748358841928e+01,1.000000000000000000e+00
4.051782105005347034e+01,3.930750487472327137e+01,1.000000000000000000e+00
1.062349750769165802e+01,1.096856279789384558e+01,1.000000000000000000e+00
4.116436702333925268e+01,4.247946972183232361e+01,1.000000000000000000e+00
1.856345853278734026e+01,1.828366981330200147e+01,1.000000000000000000e+00
3.962091747170855172e+01,3.868100613010032873e+01,1.000000000000000000e+00
