"V1","V2","V3","V4"
8789,0.350738955428824,0.850337702780962,0
13541,0.105360937537625,0.0568648220505565,0
889,0.799201332775542,0.196512169089573,2
10538,0.986324801808223,0.322964124614373,0
9142,0.364561611553654,0.179646583739668,0
7169,0.599296132102609,0.114770730491728,0
13148,0.494182183174416,0.593681245809421,0
13488,0.554510754533112,0.789053412619978,0
11103,0.531876233406365,0.429452786687762,0
5232,0.118973451200873,0.913126993924379,0
13382,0.922668838873506,0.223069523926824,1
9451,0.686535241082311,0.0886489502154291,0
7220,0.314561236416921,0.772715214639902,0
12128,0.546593028120697,0.336150018963963,0
249,0.923349445461825,0.221230285110228,1
946,0.81814250687642,0.219073137000304,2
9631,0.233002155087888,0.626620410010219,0
10607,0.877224976196885,0.225878724828362,1
9258,0.269551160279661,0.954418937442824,0
2696,0.811920641693909,0.330170539042075,6
6532,0.289810146437958,0.595924294320866,0
9915,0.529073961544782,0.857794831739739,0
2242,0.528139364849776,0.525354136154056,5
7237,0.434876787243411,0.687748733675107,0
655,0.79707431418966,0.227034888888673,2
321,0.915692677550538,0.204659883769581,1
5595,0.771575693506747,0.384585141437128,0
11481,0.479309388436377,0.264998682774603,0
674,0.774553061947259,0.207488490254839,2
8041,0.560218321857974,0.835267118411139,0
14553,0.182234873063862,0.702989668119699,0
8888,0.348504132358357,0.144004536326975,0
10511,0.975797732826322,0.735730955842882,0
1148,0.20033362034359,0.689633789472282,3
7256,0.560425260104239,0.195611546980217,0
4272,0.723720841575414,0.165362999774516,0
11427,0.289372596656904,0.733211756916717,0
12865,0.443327053682879,0.460866172565147,5
3066,0.00089962175115943,0.604502451140434,0
11923,0.659909540554509,0.328936003148556,0
10608,0.931036219932139,0.725510137621313,0
6629,0.0849277048837394,0.961086698342115,0
7561,0.589539805194363,0.503918757196516,0
4790,0.968739262782037,0.330915870144963,0
691,0.7973287041645,0.192047651941032,2
5240,0.691942503442988,0.346663564676419,0
9400,0.784366365289316,0.59765731333755,0
11414,0.875380998011678,0.373006091220304,0
6841,0.455362093402073,0.750730492407456,0
7268,0.224492114502937,0.332604308379814,0
1762,0.707102042105991,0.887380180433666,4
13657,0.49848295445554,0.824464256409556,0
6356,0.215165720554069,0.836183953797445,0
12584,0.667755961883813,0.224125588312745,0
8653,0.334658768959343,0.00775503879413009,0
5348,0.502937788143754,0.305886714486405,0
7452,0.669254788896069,0.782556145684794,0
13479,0.452481931308284,0.781664046691731,0
9412,0.848347916034982,0.382548624183983,0
10951,0.046025684569031,0.0968379850964993,0
14859,0.37391148484312,0.356958791613579,0
3924,0.231387841515243,0.219582664780319,0
2450,0.553352533457801,0.544453454259783,5
10074,0.950474705547094,0.85046348720789,0
13027,0.754845166578889,0.766497706994414,0
3789,0.481332956114784,0.262671614997089,0
11831,0.00731786014512181,0.216932249022648,0
9423,0.00796862994320691,0.376564923673868,0
13052,0.00282164406962693,0.381776271620765,0
5291,0.646040980704129,0.300019593443722,0
11964,0.746211889665574,0.568481959868222,0
4185,0.299568141112104,0.275918087223545,0
8704,0.887374812271446,0.726823705248535,0
3817,0.313697676174343,0.791476279031485,0
1914,0.707126927571016,0.887660817541552,4
12616,0.896981388097629,0.433132764883339,0
5205,0.816291006747633,0.398547660093755,0
1199,0.201042363275774,0.760867384262383,3
11636,0.817242636345327,0.879388458793983,0
5327,0.573424953268841,0.136602826183662,0
10468,0.354350480716676,0.447453926550224,0
9077,0.129605105146766,0.429145133355632,0
3551,0.200880731223151,0.442211138783023,3
5946,0.928443344775587,0.91254813130945,0
12691,0.158677874831483,0.984260307857767,0
6624,0.394642231520265,0.905700100585818,0
2289,0.533834812762216,0.456378420209512,5
12256,0.582259277813137,0.351601301692426,0
3035,0.821913111489266,0.858448439510539,0
8772,0.355701744090766,0.760488071711734,0
3503,0.182831848040223,0.326052270596847,0
5902,0.772461429238319,0.87816681782715,0
14021,0.570598847232759,0.567795983050019,0
13829,0.24741553934291,0.965620186179876,0
10750,0.151023075450212,0.996579622849822,0
14367,0.641359515022486,0.197650970891118,0
5784,0.854130597552285,0.451207050820813,0
14616,0.218543589580804,0.238921848125756,0
8426,0.822825098410249,0.42394726164639,0
4821,0.776454252190888,0.436220278264955,0
926,0.792835560628545,0.167716722688473,2
12030,0.605442037805915,0.828989770263433,0
11341,0.46145031019114,0.207457783864811,0
