"V1","V2","V3","V4"
1029,0.203373825489543,0.470020087622106,3
958,0.785559749002281,0.193335054214364,2
2800,0.800184260471679,0.29062412696019,6
870,0.801418423755836,0.213758365807528,2
4705,0.11985282972455,0.582795956172049,0
5907,0.65939280577004,0.149118174100295,0
6491,0.357846105005592,0.537992941448465,0
2986,0.864756676254577,0.315216527943151,0
1405,0.200672626707237,0.588172757066786,3
2880,0.791892834190542,0.281199491724294,6
6590,0.507269080728292,0.967500275932252,0
1770,0.696858993236712,0.914124843607505,4
4973,0.406949812080711,0.131194411544129,0
2991,0.75089796818185,0.334046618256964,0
6587,0.729664432350546,0.329172239173204,0
4823,0.715177932288498,0.326643689535558,0
3572,0.855450560571626,0.468284818110988,0
225,0.911911816102021,0.224392922807307,1
4367,0.0265413010492921,0.36962107103318,0
5008,0.986822890350595,0.494848521891981,0
3865,0.202667749952525,0.0772092528641224,0
5531,0.610413632821292,0.845893860561773,0
5583,0.231222764821723,0.053519427543506,0
4911,0.057496088789776,0.328549852129072,0
2293,0.547404829962179,0.506182854073122,5
6922,0.288045752095059,0.728674830403179,0
665,0.797480440924246,0.201447043182208,2
7230,0.211530084721744,0.290565746370703,0
6899,0.625514894723892,0.496741937240586,0
7496,0.164796386146918,0.47453404404223,0
993,0.746351858131671,0.165666121153274,0
6268,0.25106358807534,0.963137829909101,0
4094,0.126447299262509,0.500622570514679,0
505,0.813249156735024,0.231578332942037,2
403,0.926229813817571,0.191978796607316,1
326,0.891908503656636,0.19146517028672,1
4384,0.504363731481135,0.558520348975435,5
3488,0.838100728346035,0.629616842139512,0
1165,0.200381833055289,0.117095163837075,3
1569,0.703314510524151,0.900699809123282,4
3967,0.669341052882373,0.601505422964692,0
4589,0.154871294274926,0.618637995561585,0
960,0.810968304650631,0.207211609244048,2
3734,0.760175610892475,0.6615846818313,0
6333,0.0226794362533838,0.194844910176471,0
6239,0.704256712691858,0.160562128759921,0
2607,0.818815052371965,0.33160901326729,6
6579,0.665294472593814,0.920625823317096,0
2133,0.51532312778756,0.559226543456316,5
4137,0.0959782705176622,0.756926728179678,0
