"V1","V2","V3","V4"
3675,0.661921000806615,0.420821425039321,0
3416,0.953019291628152,0.926997608272359,0
732,0.810408967801544,0.205966126813708,2
2845,0.79834170454532,0.311276490948014,6
3967,0.669341052882373,0.177447321359068,0
3589,0.424867561785504,0.462741250637919,0
3022,0.855867654085159,0.780331242829561,0
815,0.791498151361413,0.224454165891003,2
1738,0.689916753339548,0.901839261988012,4
2142,0.520383460763842,0.498162374794483,5
989,0.79214970255127,0.202079915362103,2
4204,0.351445351028815,0.792066758964211,0
1485,0.203057527028723,0.847179913893342,3
2434,0.487451704666019,0.555415835399181,5
3780,0.655895505100489,0.0591412074863911,0
3239,0.967420981498435,0.216151009080932,0
1911,0.709360094501549,0.899762558537932,4
1828,0.707056070307837,0.901293898816835,4
512,0.794413790111891,0.185903364740412,2
2744,0.792392178907271,0.307073467304242,6
1995,0.698553676906483,0.897625998314614,4
635,0.791205263712016,0.171669739281034,2
3696,0.322685664752498,0.262785388622433,0
1167,0.201954409364844,0.143812397308648,3
1889,0.710100489835491,0.915764465094877,4
2054,0.557991344965994,0.481776412688196,5
1543,0.687304686703535,0.890221728301812,4
3840,0.593757200986147,0.49364406731911,0
2967,0.814193034301653,0.29556254120633,6
1254,0.20022279843688,0.856780641339719,3
4003,0.0837585104163736,0.178787276148796,0
1384,0.201955910528777,0.226291779056191,3
1507,0.71082557328812,0.899635206021017,4
104,0.875517202870864,0.193432488502318,1
2930,0.789860834831198,0.28514576365605,6
1757,0.721724695274309,0.903822225370068,0
3398,0.63643035502173,0.306085806107149,0
4277,0.0602496115025133,0.863706125644967,0
1039,0.203451121918624,0.648126973211765,3
1991,0.702923312026107,0.903083184772168,4
1605,0.699386050341458,0.888677261607693,4
4088,0.0988125137519091,0.0947624708060175,0
2568,0.789711432297695,0.305447668732481,6
3649,0.0662730105686933,0.833622792270035,0
2168,0.507593980664387,0.455312482602894,5
3639,0.47564404993318,0.414566384395584,0
2023,0.511832844801247,0.469334162287414,5
2777,0.810361686361187,0.313490933970461,6
1590,0.711497125461159,0.913022447196435,4
1339,0.202107228871901,0.739119399897754,3
415,0.919882282408479,0.202052297499743,1
3112,0.119977127993479,0.208496044157073,0
1900,0.684735016187308,0.89879367952465,4
3868,0.936273706145585,0.749577704817057,0
592,0.807312388807766,0.154492819920939,0
1508,0.688472238883908,0.897307905634222,4
2036,0.492699298579246,0.441384236803278,5
2731,0.832296158130208,0.267758155792638,0
2642,0.801954641602237,0.302576476030218,6
4213,0.67794478056021,0.406524519436061,0
4278,0.35483731655404,0.237514000851661,0
3250,0.49481843598187,0.225258274469525,0
3856,0.731565860565752,0.328270953614265,0
2502,0.799555314413995,0.268421332948721,6
3146,0.524847305845469,0.56356597179547,0
3096,0.990993030602112,0.848929398227483,0
2285,0.443793118353933,0.52066567835398,5
1403,0.204767508185469,0.365548764914274,3
2775,0.801187689138398,0.303615389651388,6
2976,0.802011971333861,0.300093982644872,6
1753,0.696934050627091,0.892308071877494,4
481,0.910785174734006,0.178964210510217,1
3246,0.297630933113396,0.536914871074259,0
4032,0.972086862195283,0.157621074235067,0
2893,0.806159366029865,0.296462667027897,6
2700,0.782660053659892,0.276547917873329,6
1786,0.702200176443757,0.899712134074406,4
2746,0.766343172292205,0.306116060006205,6
560,0.843266895977974,0.194943584998088,0
960,0.810968304650631,0.207211609244048,2
4117,0.261418957961723,0.0295582443941385,0
3862,0.176815788494423,0.0825782946776599,0
1065,0.20258923224872,0.631220656633377,3
2946,0.827600788422687,0.301729662650833,6
1596,0.715401617345012,0.90457537715781,4
3479,0.251164689427242,0.290830917423591,0
2179,0.471516873408109,0.442167265368626,5
582,0.807222668968986,0.17642138299313,2
3249,0.650044849375263,0.908390872413293,0
60,0.88551871207349,0.200106735022543,1
1968,0.700595800233351,0.90246604599134,4
3251,0.333396705100313,0.875188569305465,0
1528,0.68228260340783,0.879248546018419,0
2836,0.783835988493738,0.28936915562145,6
413,0.868600323500768,0.201484973371672,1
1562,0.70118314183921,0.889315200401872,4
359,0.892535584057339,0.1662243972947,1
3630,0.47207405557856,0.00419454695656896,0
3488,0.838100728346035,0.882678201189265,0
2376,0.537884085569531,0.492189369071275,5
68,0.912548060770991,0.183836051904711,1
665,0.797480440924246,0.201447043182208,2
402,0.917301610955812,0.223796219871608,1
3597,0.179808950051665,0.70479532610625,0
821,0.781545130378684,0.242941798052881,0
2459,0.452410832038149,0.538752235323191,5
660,0.807346999010204,0.218995081179204,2
2438,0.492019247086719,0.515736932680011,5
2245,0.521343860011548,0.531567024234682,5
3887,0.183961927657947,0.36286791600287,0
3309,0.348414112348109,0.48634428717196,0
308,0.845708630008305,0.183498578177672,0
3527,0.596396678360179,0.860370999900624,0
153,0.924415239517317,0.206784518146913,1
2918,0.785438117643734,0.256141536087109,0
2280,0.50044556286186,0.515439600590617,5
710,0.80367118401103,0.179959034208445,2
3909,0.945734750013798,0.0417680281680077,0
279,0.893322253092573,0.177483297669492,1
3475,0.4025460598059,0.992302833357826,0
1593,0.700485060551086,0.89984297582455,4
2373,0.547490560263395,0.498626376502216,5
3509,0.92390918941237,0.346571339992806,0
2496,0.53465381257236,0.499793347921222,5
1864,0.700250073907352,0.88478981888078,4
1962,0.674974810043538,0.901605610743955,0
1997,0.70075290375512,0.906781052301271,4
4021,0.507255931384861,0.403324853396043,0
746,0.800999303057914,0.214155267658946,2
278,0.921013611851687,0.227867477599737,1
4270,0.635609377641231,0.606703514698893,0
3083,0.311377453617752,0.371638131560758,0
2043,0.453021571617574,0.489773946534842,5
3687,0.566133406246081,0.406949812080711,0
916,0.79714258662142,0.193647894846041,2
2079,0.555020266454667,0.486973182484508,5
1328,0.204417266289238,0.58830111194402,3
1733,0.716554683261562,0.889602733746435,4
364,0.906159306646067,0.193550256521598,1
2334,0.451641716845334,0.538655189257115,5
1397,0.204417939879932,0.650751015171409,3
2522,0.792026023380217,0.308131019629723,6
1137,0.203515178504167,0.286228950694203,3
706,0.835830800945902,0.196299821521946,2
1102,0.200422460584668,0.694946398958564,3
826,0.804215988773204,0.19730141363772,2
1150,0.20230386763229,0.155608328990638,3
2121,0.483898144317791,0.475331291016191,5
1307,0.201527757695876,0.472445174120367,3
893,0.79471054925222,0.231657597416052,2
3156,0.119707338977605,0.0471274713054299,0
2516,0.798719771939406,0.285473874903389,6
1522,0.704915975650527,0.895526776942082,4
2450,0.473009862275794,0.538933399459347,5
1578,0.713059991851374,0.907273439256616,4
2824,0.803514520489554,0.347567502990062,0
4015,0.176334732677788,0.997216543415561,0
1383,0.203713525201892,0.283943009190261,3
1615,0.700958467229367,0.882020245312374,4
3663,0.955694819102064,0.148602789035067,0
828,0.768281823941161,0.205848075055049,2
3135,0.900765171274543,0.92897137417458,0
2757,0.834167991260548,0.307726866582378,6
3311,0.0101242121309042,0.422268154565245,0
922,0.775831502404847,0.175828418282099,2
492,0.859996694384171,0.183690860207035,0
841,0.780356644039189,0.201258527012202,2
467,0.897856905671383,0.192347111553481,1
2375,0.485520485341549,0.531220726603642,5
2629,0.888777099057019,0.28040415181192,0
1674,0.698769895947177,0.909306531619827,4
2760,0.795951827304503,0.285475382449183,6
1985,0.688803925736993,0.899957403450849,4
1561,0.716110281862519,0.89618293733204,4
4024,0.631914937170222,0.0486866754945368,0
228,0.917485486486302,0.212046710495933,1
2541,0.798421114926846,0.278872159182231,6
3252,0.506412110058591,0.396258666645736,0
2265,0.548235586844385,0.450652133123949,5
59,0.921878806717875,0.228647524876301,1
4,0.875632777067484,0.216254120815927,1
127,0.920883326979409,0.207501390270479,1
1707,0.707770929428462,0.888809395039974,4
3021,0.784621800994501,0.950068162288517,0
2856,0.807020114391226,0.279537484557317,6
3281,0.709751011570916,0.408985204761848,0
3212,0.385209456318989,0.682318009436131,0
71,0.898217574998181,0.206273447101829,1
3503,0.0107390882913023,0.903068872401491,0
714,0.780280766193453,0.125274284883107,0
3230,0.638480848399922,0.809792750980705,0
